date,open,high,low,close,volume
2024-07-29,0.407265,0.42828,0.403,0.403484,20156430.340193074
2024-07-30,0.403449,0.40803,0.394,0.4012,16056831.580218632
2024-07-31,0.401319,0.40837,0.387,0.388,20522672.650361195
2024-08-01,0.388029,0.39665,0.368,0.3924,30056061.83028786
2024-08-02,0.392179,0.39568,0.358179,0.3632,36462840.22257436
2024-08-03,0.36329,0.37349,0.349,0.3644,23673847.06231654
2024-08-04,0.364431,0.3682,0.3335,0.3441,33039695.04312629
2024-08-05,0.343962,0.34682,0.275966,0.312,133560356.18179055
2024-08-06,0.312001,0.33753,0.3115,0.3312,31037611.701353863
2024-08-07,0.331181,0.34138,0.3125,0.324,29166505.34420195
2024-08-08,0.324151,0.3539,0.3188,0.3517,23865053.307385683
2024-08-09,0.351659,0.35518,0.336558,0.34899,22700727.684498277
2024-08-10,0.348572,0.35298,0.3444,0.3458,8636868.079362733
2024-08-11,0.345828,0.3571,0.3271,0.3276,15099425.447510619
2024-08-12,0.327781,0.34575,0.3265,0.339,15095338.66962356
2024-08-13,0.339051,0.34578,0.3307,0.3399,13934656.932995614
2024-08-14,0.340032,0.34593,0.3311,0.3353,16773017.471008128
2024-08-15,0.335415,0.34191,0.3205,0.3248,21460863.76411334
2024-08-16,0.325,0.34585,0.3204,0.3303,21931436.577556282
2024-08-17,0.3302,0.33949,0.3274,0.3373,10575981.937460806
2024-08-18,0.3374,0.3405,0.3329,0.3342,11129831.651123054
2024-08-19,0.3342,0.33841,0.3279,0.3367,11616335.515387064
2024-08-20,0.3367,0.3545,0.3355,0.3435,23343088.88452234
2024-08-21,0.3434,0.37794,0.342698,0.3689,40936140.067254215
2024-08-22,0.3689,0.37808,0.3644,0.3763,22841932.555476453
2024-08-23,0.376424,0.39386,0.3738,0.3915,36501969.81593081
2024-08-24,0.3915,0.40228,0.3878,0.3939,22168038.754864626
2024-08-25,0.3938,0.39483,0.3776,0.385,17525374.863930758
2024-08-26,0.3851,0.38819,0.3661,0.3662,22099232.814051338
2024-08-27,0.3661,0.37339,0.3419,0.3504,25586515.072031867
2024-08-28,0.350421,0.3616,0.3406,0.3501,26874844.328628816
2024-08-29,0.3503,0.36849,0.3458,0.3577,25366410.65700296
2024-08-30,0.35791,0.36266,0.3373,0.3469,27210977.2177344
2024-08-31,0.3469,0.35146,0.3444,0.3449,10512504.813628351
2024-09-01,0.345,0.34682,0.327,0.3311,25319696.226466473
2024-09-02,0.3309,0.33821,0.3246,0.3364,17513561.2896072
2024-09-03,0.3361,0.34039,0.3174,0.3185,22235818.73798551
2024-09-04,0.318375,0.32979,0.305062,0.32411,42686147.946901985
2024-09-05,0.3234,0.34042,0.3195,0.3249,24939023.13078032
2024-09-06,0.325032,0.33255,0.3033,0.3149,23156068.326375168
2024-09-07,0.3149,0.32866,0.314632,0.3254,10935766.912425103
2024-09-08,0.3252,0.34185,0.3238,0.33987,12141663.890920524
2024-09-09,0.3391,0.34962,0.337416,0.343435,20356063.905719172
2024-09-10,0.3435,0.34611,0.3373,0.343,10448749.883691974
2024-09-11,0.343001,0.35806,0.33,0.3531,23169620.54919716
2024-09-12,0.353417,0.36266,0.351997,0.35708,5312611.874211936
2024-09-13,0.356388,0.36573,0.350318,0.360595,5347788.691606941
2024-09-14,0.360869,0.36205,0.351531,0.35509,4423070.452844049
2024-09-15,0.35485,0.35673,0.334397,0.338558,2356899.5360193434
2024-09-16,0.338399,0.33861,0.326461,0.330566,3076607.9297607304
2024-09-17,0.3303,0.3436,0.3283,0.3339,16906337.248763423
2024-09-18,0.3339,0.34497,0.3272,0.3442,15262301.531791529
2024-09-19,0.3443,0.35723,0.3443,0.3511,27724304.81439344
2024-09-20,0.3511,0.36184,0.349,0.3524,19015833.878521834
2024-09-21,0.3524,0.35994,0.3505,0.3585,13278518.27058328
2024-09-22,0.3585,0.35957,0.3427,0.3518,13259923.629612235
2024-09-23,0.3518,0.36717,0.3454,0.3636,25952677.279717922
2024-09-24,0.3637,0.39258,0.358487,0.3877,38791704.02868716
2024-09-25,0.38778,0.39485,0.3788,0.3809,25130185.826621335
2024-09-26,0.3809,0.40466,0.378,0.4017,33654857.58659183
2024-09-27,0.401614,0.41634,0.3992,0.4019,27698940.559016805
2024-09-28,0.402,0.40688,0.3923,0.4005,15208229.987436311
2024-09-29,0.4007,0.40492,0.3927,0.397812,11480562.932650872
2024-09-30,0.397574,0.39834,0.3707,0.3732,26501928.821054067
2024-10-01,0.3733,0.3898,0.3425,0.351784,47101343.329315856
2024-10-02,0.351986,0.36344,0.3357,0.3432,31016668.799499556
2024-10-03,0.3432,0.35012,0.331832,0.3454,31862779.253210664
2024-10-04,0.345314,0.35684,0.3428,0.3516,18246422.92828012
2024-10-05,0.3517,0.35652,0.3454,0.3509,8186232.090144845
2024-10-06,0.350712,0.35864,0.3477,0.3574,10421155.309836084
2024-10-07,0.3575,0.369,0.3503,0.3515,22546936.28957028
2024-10-08,0.3515,0.365,0.3408,0.3444,20181414.725400597
2024-10-09,0.344575,0.34817,0.3337,0.3392,15354516.613443777
2024-10-10,0.3394,0.34175,0.3311,0.3395,13317158.383390827
2024-10-11,0.339249,0.35505,0.33794,0.351137,13670994.130068861
2024-10-12,0.3517,0.35742,0.3507,0.353062,9504112.204388723
2024-10-13,0.35301,0.36031,0.344212,0.3486,12369255.365142724
2024-10-14,0.3484,0.36596,0.342,0.3644,28623763.341920294
2024-10-15,0.3644,0.37153,0.347705,0.359,28679034.345170863
2024-10-16,0.358999,0.36123,0.351,0.352,23214841.515166093
2024-10-17,0.352,0.362,0.3393,0.3432,24981095.168469276
