date,open,high,low,close,volume
2024-08-25,0.5714,0.5751,0.5228,0.5245,15706753.577307714
2024-08-26,0.5248,0.5282,0.5017,0.5025,9270787.006989589
2024-08-27,0.5024,0.51525,0.4591,0.4664,12530082.398734042
2024-08-28,0.4664,0.46679,0.4255,0.4368,28392159.69157775
2024-08-29,0.4365,0.44709,0.4139,0.4251,17660289.056488357
2024-08-30,0.425,0.43125,0.3991,0.4209,13314660.356094984
2024-08-31,0.421,0.42802,0.4171,0.4196,5091338.816498352
2024-09-01,0.4196,0.42152,0.3967,0.4026,6774216.798072608
2024-09-02,0.4023,0.41558,0.3956,0.4107,9459776.885292662
2024-09-03,0.4107,0.41566,0.3963,0.3978,10190993.089354735
2024-09-04,0.3976,0.401,0.3541,0.3813,19680062.297372814
2024-09-05,0.3815,0.3925,0.3628,0.3683,11212291.094670093
2024-09-06,0.3683,0.3795,0.3545,0.3657,10112058.65896115
2024-09-07,0.3657,0.37739,0.3642,0.3694,3813427.8168219747
2024-09-08,0.37062,0.38058,0.3652,0.3758,3636516.9820704754
2024-09-09,0.3759,0.38606,0.3722,0.3823,6446191.489588027
2024-09-10,0.3823,0.3898,0.37629,0.3875,5896615.283220263
2024-09-11,0.3876,0.3891,0.3661,0.3735,8123108.141379852
2024-09-12,0.37486,0.4199,0.3716,0.3791,2053894.147339386
2024-09-13,0.38039,0.44633,0.3752,0.4103,4234349.773576069
2024-09-14,0.411,0.42404,0.3975,0.4053,1244222.8958536105
2024-09-15,0.4042,0.40891,0.3872,0.389,1287412.5866236899
2024-09-16,0.3892,0.39286,0.3725,0.37706,1729040.65179284
2024-09-17,0.3755,0.3909,0.374,0.3816,4474744.940331594
2024-09-18,0.3812,0.3907,0.3726,0.3904,6835033.238414033
2024-09-19,0.3903,0.40269,0.3889,0.3989,6211370.374041746
2024-09-20,0.399,0.41,0.3934,0.401,7062889.759923554
2024-09-21,0.4008,0.4116,0.3957,0.4115,3391962.2330865865
2024-09-22,0.4114,0.4116,0.392,0.4007,4188413.4785739183
2024-09-23,0.401,0.41,0.3943,0.4057,4675110.109830322
2024-09-24,0.406,0.41084,0.3989,0.4093,4383995.936342506
2024-09-25,0.4092,0.42,0.4023,0.4093,6917553.573925654
2024-09-26,0.4093,0.4325,0.4027,0.4258,7600868.2505279835
2024-09-27,0.4256,0.43871,0.4232,0.4334,6327064.637823925
