date,open,high,low,close,volume
2025-01-20,6.235,7.0912,6.051,6.374,5653287.870473889
2025-01-21,6.3749,6.846,6.148,6.624,2778097.5899673505
2025-01-22,6.6241,6.694,6.411,6.442,1352909.8936485285
2025-01-23,6.419,6.538,6.1908,6.348,1958750.2541289912
2025-01-24,6.352,6.545,6.1992,6.318,1727056.680147005
2025-01-25,6.3172,6.408,6.2436,6.322,952734.5554436097
2025-01-26,6.3169,6.47,6.163,6.177,1124634.7391810457
2025-01-27,6.174,6.209,5.4803,5.952,3886295.097475583
2025-01-28,5.951,6.0374,5.597,5.648,1835037.1490875254
2025-01-29,5.703,5.9,5.541,5.764,1918878.9269431017
2025-01-30,5.766,6.2577,5.721,6.1237,1967603.358404388
2025-01-31,6.1238,6.499,6.029,6.318,3044855.5091543254
2025-02-01,6.316,6.4933,5.858,5.905,2188390.9789904025
2025-02-02,5.905,6.0474,4.8702,5.1529,5339685.8371376665
2025-02-03,5.155,5.287,3.8001,5.192,11658774.83153562
2025-02-04,5.188,5.236,4.58,4.742,5880610.090724662
2025-02-05,4.7453,4.866,4.63,4.689,2647119.863854249
2025-02-06,4.686,4.839,4.4325,4.495,2480674.3659775592
2025-02-07,4.4908,4.941,4.458,4.592,3156368.8523584087
2025-02-08,4.591,4.765,4.499,4.745,1134051.7104740909
2025-02-09,4.7448,4.9,4.51,4.768,2350449.1203785897
2025-02-10,4.765,4.941,4.61,4.846,1816261.2755484355
2025-02-11,4.847,5.2251,4.747,4.809,2422952.1642215257
2025-02-12,4.8094,5.3316,4.754,5.226,3717188.1192383207
2025-02-13,5.229,5.2798,5.0671,5.133,1907837.836651733
2025-02-14,5.1323,5.382,5.098,5.171,2113166.403559817
2025-02-15,5.171,5.22,4.974,5.022,1263547.8588883365
2025-02-16,5.0221,5.045,4.828,4.878,937351.8406794092
2025-02-17,4.8821,5.0749,4.775,4.889,1465606.6357023497
2025-02-18,4.888,4.9238,4.558,4.766,2387831.194335648
2025-02-19,4.7635,4.9065,4.697,4.891,1460499.366348066
2025-02-20,4.887,5.071,4.881,5.047,1800247.7516195602
2025-02-21,5.0464,5.3436,4.948,5.059,2190782.5970721724
2025-02-22,5.057,5.218,5.0264,5.043,1412986.0258736985
2025-02-23,5.0432,5.1337,4.8863,4.953,759073.2964802503
2025-02-24,4.954,4.981,4.34,4.416,2196273.5614208304
2025-02-25,4.415,4.7599,4.1389,4.632,4174043.9848145074
2025-02-26,4.6369,4.9378,4.588,4.747,2393585.104401642
2025-02-27,4.748,5.1919,4.707,4.928,3479192.7596022594
2025-02-28,4.9303,4.941,4.448,4.71,3242425.7765640537
2025-03-01,4.712,4.8253,4.523,4.659,1337412.2792290684
2025-03-02,4.6613,5.2382,4.568,5.203,3334212.772534971
2025-03-03,5.2046,5.261,4.427,4.47,3589440.4430910703
2025-03-04,4.469,4.511,4.015,4.33,3370190.3844154505
2025-03-05,4.328,4.5587,4.278,4.524,1495157.1751118258
2025-03-06,4.526,4.6711,4.342,4.431,1960989.6248595673
2025-03-07,4.4286,4.6782,4.213,4.412,2684529.643725626
